url,title,author,publisher,datePublished,dateModified,contentUrl,description,genre,keywords,categories,license,music_SHORT,music_SHORT_time,music_LONG,music_LONG_time
https://bgmer.net/music/lt121,Zodd – Pool,ryosakrai2,BGMer,2024-04-13T21:00:00+09:00,2024-04-21T16:53:43+09:00,https://www.youtube.com/watch?v=CbGhdMkyE1Y, Lo-Fi Chill Hop系アーティストZoddによるフリートラック,Chill Hop,"切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/LT121_BPM72.mp3,01:39,https://bgmer.net/wp-content/uploads/2024/02/LT121_BPM72_LONG.mp3,04:19
https://bgmer.net/music/443,偶発の讃歌,ryosakrai2,BGMer,2024-04-09T21:00:00+09:00,2024-04-21T16:52:29+09:00,https://www.youtube.com/watch?v=3r-aREWZ4gw,会場全体で盛り上がる熱いアンセム風BGMです。スポーツの応援動画や感動のワンシーンなどにオススメです。,"ポップ,クラシック,アコースティック","楽しい,感動,バトル,クール","Vlog,エンディング,スポーツ,バラエティ",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/03/443_BPM120.mp3,01:56,https://bgmer.net/wp-content/uploads/2024/03/443_long_BPM120.mp3,11:16
https://bgmer.net/music/lt116,J4U – Mellomoon,ryosakrai2,BGMer,2024-03-30T21:00:00+09:00,2024-04-21T16:53:17+09:00,https://www.youtube.com/watch?v=hEZ0qXr9kbg, Lo-Fi Chill Hop系アーティストJ4Uによるフリートラック,Chill Hop,"切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/LT116_BPM76.mp3,01:43,https://bgmer.net/wp-content/uploads/2024/02/LT116_BPM76_LONG.mp3,04:53
https://bgmer.net/music/lt111,Plums – Wisman Waves,ryosakrai2,BGMer,2024-03-16T21:00:00+09:00,2024-03-30T21:05:00+09:00,https://www.youtube.com/watch?v=ICIQA3cNxvI, Lo-Fi Chill Hop系アーティストPlumsによるフリートラック,Chill Hop,"切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/LT111_BPM69.mp3,01:36,https://bgmer.net/wp-content/uploads/2024/02/LT111_BPM69_LONG.mp3,04:22
https://bgmer.net/music/lt106,Chill Zombie – Tranquiloop Drift,ryosakrai2,BGMer,2024-03-02T21:00:00+09:00,2024-03-28T11:16:45+09:00,https://www.youtube.com/watch?v=qgUvl0dm1VA, Lo-Fi Chill Hop系アーティストChill Zombieによるフリートラック,Chill Hop,"切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/LT106_BPM59.mp3,01:33,https://bgmer.net/wp-content/uploads/2024/02/LT106_BPM59_LONG.mp3,04:15
https://bgmer.net/music/421,ガーデンパーティー,ryosakrai2,BGMer,2024-02-24T21:00:00+09:00,2024-06-16T16:04:35+09:00,https://www.youtube.com/watch?v=9YQJVsPX5oo,ゆるく穏やかに時間が流れるような優しい楽曲です。Vlogや雑談などの日常系や、ペットや家族の温かいシーンにもオススメなBGMです。,"ポップ,ピアノ","日常,楽しい,嬉しい,ムーディー,のんびり,おしゃれ","Vlog,トーク系,バラエティ,料理･工作,ペット",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/421_BPM125.mp3,01:25,https://bgmer.net/wp-content/uploads/2024/02/421_long_BPM125.mp3,10:38
https://bgmer.net/music/lt101,Chilled Cow – RainStreamer,ryosakrai2,BGMer,2024-02-17T21:00:00+09:00,2024-03-16T21:17:37+09:00,https://www.youtube.com/watch?v=RuGPyKWIdoQ, Lo-Fi Chill Hop系アーティストChilled Cowによるフリートラック,Chill Hop,"切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/LT101_BPM90.mp3,01:31,https://bgmer.net/wp-content/uploads/2024/02/LT101_BPM90_LONG.mp3,04:11
https://bgmer.net/music/420,電気街の悪魔,ryosakrai2,BGMer,2024-02-10T21:00:00+09:00,2024-06-16T16:07:22+09:00,https://www.youtube.com/watch?v=pSdp7vgP4-E,軽快で前向きなエレクトロ系楽曲です。旅や日常の１ページから、配信や作業中のBGMにもオススメなBGMです。,"ポップ,エレクトロ･8bit","楽しい,クール,おしゃれ","Vlog,ガジェット系,ゲーム実況,トーク系,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2024/02/420_BPM108.mp3,01:22,https://bgmer.net/wp-content/uploads/2024/02/420_long_BPM108.mp3,10:42
https://bgmer.net/music/419,疲れたパリピ,ryosakrai2,BGMer,2024-01-25T21:00:00+09:00,2024-06-16T16:12:48+09:00,https://www.youtube.com/watch?v=L4S5vPeVIZc,ちょっとだけ休憩。とろけるな雰囲気の落ち着くエレクトロ系の楽曲です。Vlogや配信など、トークの後ろに流しても邪魔しません。,"エレクトロ･8bit,Chill Hop","切ない,感動,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,エンディング,ガジェット系,トーク系,料理･工作,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/419_BPM78.mp3,02:04,https://bgmer.net/wp-content/uploads/2023/12/419_long_BPM78.mp3,11:49
https://bgmer.net/music/418,タスクをこなせ,ryosakrai2,BGMer,2024-01-18T21:00:00+09:00,2024-06-16T16:12:09+09:00,https://www.youtube.com/watch?v=pxOIm5VzASs,爽やかでスピード感のあるBGMです。 旅行動画や作業動画などにオススメの、どこかに出かけたくなるような楽曲です。,"ポップ,ロック,アコースティック","日常,楽しい,嬉しい,クール,おしゃれ","Vlog,ガジェット系,ゲーム実況,スポーツ,トーク系,料理･工作,旅,生配信,ペット",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/418_BPM168.mp3,00:59,https://bgmer.net/wp-content/uploads/2023/12/418_long_BPM168.mp3,10:08
https://bgmer.net/music/417,巡る思考,ryosakrai2,BGMer,2024-01-11T21:00:00+09:00,2024-01-10T15:24:47+09:00,https://www.youtube.com/watch?v=CshD7qBs6Wk,シンプルな印象のエレクトロ系楽曲です。あらゆるジャンルの解説・説明など、トークがメインの動画にオススメの難問の雰囲気漂うBGMです。,"アンビエント,エレクトロ･8bit","不思議,クール","ガジェット系,ゲーム実況,トーク系,ドッキリ,バラエティ,料理･工作",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/417_BPM110.mp3,01:46,https://bgmer.net/wp-content/uploads/2023/12/417_long_BPM110.mp3,10:30
https://bgmer.net/music/416,旧未来空間,ryosakrai2,BGMer,2024-01-04T21:00:00+09:00,2024-03-16T21:16:59+09:00,https://www.youtube.com/watch?v=dv9Nkk--RjA,ハッピーで楽しい雰囲気のエレクトロ系の楽曲です。様々なジャンル名場面のダイジェストや、配信待機から配信中など、いろんなシーンで使える前向きな曲です。,"ポップ,エレクトロ･8bit","楽しい,嬉しい,クール,おしゃれ","Vlog,エンディング,ガジェット系,ゲーム実況,スポーツ,生配信,オープニング",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/416_BPM128.mp3,02:01,https://bgmer.net/wp-content/uploads/2023/12/416_long_BPM128.mp3,11:02
https://bgmer.net/music/415,おめざのじかん,ryosakrai2,BGMer,2023-12-28T21:00:00+09:00,2024-06-16T16:10:02+09:00,https://www.youtube.com/watch?v=awJv82VMt1A,ピアノソロのゆるくまったりとした雰囲気の楽曲です。作業動画や日々の作業の背景、ペット系などの可愛い動画など、様々なゆるい場面にピッタリのBGMです。,"ポップ,ピアノ","日常,楽しい,のんびり,まぬけ,おしゃれ","Vlog,ガジェット系,ゲーム実況,トーク系,バラエティ,料理･工作,旅,生配信,ペット",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/415_BPM120.mp3,01:30,https://bgmer.net/wp-content/uploads/2023/12/415_long_BPM120.mp3,10:18
https://bgmer.net/music/m20_marimba,淡い記憶 – 木琴ver.,ryosakrai2,BGMer,2023-12-27T21:00:00+09:00,2023-02-27T13:51:38+09:00,https://www.youtube.com/watch?v=o7JiH8xwFzc,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M20_Marimba_short_BPM80-65.mp3,02:53,https://bgmer.net/wp-content/uploads/2023/01/M20_Marimba_long_BPM80-65.mp3,11:19
https://bgmer.net/music/m07_musicbox,潮風に乗せて – オルゴールver.,ryosakrai2,BGMer,2023-12-25T21:00:00+09:00,2023-02-27T13:49:51+09:00,https://www.youtube.com/watch?v=Low1VH-MN-g,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M07_MusicBox_short_BPM75.mp3,02:12,https://bgmer.net/wp-content/uploads/2023/01/M07_MusicBox_long_BPM75.mp3,10:44
https://bgmer.net/music/414,たのしい反省会,ryosakrai2,BGMer,2023-12-21T21:00:00+09:00,2024-03-02T21:23:26+09:00,https://www.youtube.com/watch?v=utiPCIGnhIY,暖かくやわらかで、どこかなつかしい。ゆったりふわふわと流れるようエレクトロ系の楽曲です。旅の様子やVlog、配信など、まったりとした雰囲気にぴったりなBGMです。,"ポップ,エレクトロ･8bit,アコースティック","日常,楽しい,切ない,クール,ムーディー,のんびり,Chill,おしゃれ","Vlog,ガジェット系,トーク系,料理･工作,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/12/414_BPM85.mp3,1:42,https://bgmer.net/wp-content/uploads/2023/12/414_long_BPM85.mp3,11:18
https://bgmer.net/music/m15_musicbox,うたたね – オルゴールver.,ryosakrai2,BGMer,2023-12-20T21:00:00+09:00,2023-02-27T13:48:18+09:00,https://www.youtube.com/watch?v=B4QtrRRR9qE,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M15_MusicBox_short_BPM92.mp3,02:13,https://bgmer.net/wp-content/uploads/2023/01/M15_MusicBox_long_BPM92.mp3,10:34
https://bgmer.net/music/m20_harp,淡い記憶 – ハープver.,ryosakrai2,BGMer,2023-12-18T21:00:00+09:00,2023-02-27T13:46:49+09:00,https://www.youtube.com/watch?v=PGvc0H50sY8,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M20_Harp_short_BPM80-65.mp3,02:53,https://bgmer.net/wp-content/uploads/2023/01/M20_Harp_long_BPM80-65.mp3,11:19
https://bgmer.net/music/m14_harp,また、あした。 – ハープver.,ryosakrai2,BGMer,2023-12-13T21:00:00+09:00,2023-02-27T13:43:46+09:00,https://www.youtube.com/watch?v=ztE3XHqaRXY,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M14_Harp_short_BPM72.mp3,02:26,https://bgmer.net/wp-content/uploads/2023/01/M14_Harp_long_BPM72.mp3,11:19
https://bgmer.net/music/m19_marimba,メリーゴーランド – 木琴ver.,ryosakrai2,BGMer,2023-12-11T21:00:00+09:00,2023-02-27T13:41:36+09:00,https://www.youtube.com/watch?v=AUbr-gvRd8g,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M19_Marimba_short_BPM78-55.mp3,02:51,https://bgmer.net/wp-content/uploads/2023/01/M19_Marimba_long_BPM78-55.mp3,11:02
https://bgmer.net/music/m13_harp,星空の子守唄 – ハープver.,ryosakrai2,BGMer,2023-12-06T21:00:00+09:00,2023-02-27T13:32:36+09:00,https://www.youtube.com/watch?v=ePtPFNqlfT0,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M13_Harp_short_BPM73.mp3,04:45,https://bgmer.net/wp-content/uploads/2023/01/M13_Harp_long_BPM73.mp3,13:33
https://bgmer.net/music/m18_harp,謎解きの時間 – ハープver.,ryosakrai2,BGMer,2023-12-04T21:00:00+09:00,2023-03-18T21:41:57+09:00,https://www.youtube.com/watch?v=i9XZ76UVetU,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M18_Harp_short_BPM98.mp3,02:52,https://bgmer.net/wp-content/uploads/2023/01/M18_Harp_long_BPM98.mp3,11:59
https://bgmer.net/music/m11_harp,まどろみのしらべ – ハープver.,ryosakrai2,BGMer,2023-11-29T21:00:00+09:00,2023-02-26T17:34:07+09:00,https://www.youtube.com/watch?v=yVSHmNJdpOo,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M11_Harp_short_BPM92.mp3,02:10,https://bgmer.net/wp-content/uploads/2023/01/M11_Harp_long_BPM92.mp3,10:32
https://bgmer.net/music/m17_marimba,雨上がりの林道 – 木琴ver.,ryosakrai2,BGMer,2023-11-27T21:00:00+09:00,2023-02-27T13:28:47+09:00,https://www.youtube.com/watch?v=fVLerqA-FH0,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M17_Marimba_short_BPM100.mp3,02:07,https://bgmer.net/wp-content/uploads/2023/01/M17_Marimba_long_BPM100.mp3,09:48
https://bgmer.net/music/m10_marimba,いつかのカフェで – 木琴ver.,ryosakrai2,BGMer,2023-11-22T21:00:00+09:00,2023-02-26T17:40:42+09:00,https://www.youtube.com/watch?v=2u4AauYtlCk,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M10_Marimba_short_BPM95.mp3,02:17,https://bgmer.net/wp-content/uploads/2023/01/M10_Marimba_long_BPM95.mp3,11:07
https://bgmer.net/music/m16_harp,紫陽花の夢 – ハープver.,ryosakrai2,BGMer,2023-11-20T21:00:00+09:00,2023-02-26T17:39:04+09:00,https://www.youtube.com/watch?v=9ba3WjTbJw8,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M16_Harp_short_BPM60.mp3,02:25,https://bgmer.net/wp-content/uploads/2023/01/M16_Harp_long_BPM60.mp3,10:58
https://bgmer.net/music/m09_musicbox,湯けむりの里 – オルゴールver.,ryosakrai2,BGMer,2023-11-15T21:00:00+09:00,2023-02-26T17:37:18+09:00,https://www.youtube.com/watch?v=i7ISxnWFd78,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M09_MusicBox_short_BPM75.mp3,02:19,https://bgmer.net/wp-content/uploads/2023/01/M09_MusicBox_long_BPM75.mp3,11:19
https://bgmer.net/music/m15_marimba,うたたね – 木琴ver.,ryosakrai2,BGMer,2023-11-13T21:00:00+09:00,2023-11-29T08:49:31+09:00,https://www.youtube.com/watch?v=xgjz2fT5nLE,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M15_Marimba_short_BPM92.mp3,02:13,https://bgmer.net/wp-content/uploads/2023/01/M15_Marimba_long_BPM92.mp3,10:34
https://bgmer.net/music/m17_musicbox,雨上がりの林道 – オルゴールver.,ryosakrai2,BGMer,2023-11-07T21:00:00+09:00,2023-02-26T17:32:15+09:00,https://www.youtube.com/watch?v=62VefvlsYDQ,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M17_MusicBox_short_BPM100.mp3,02:07,https://bgmer.net/wp-content/uploads/2023/01/M17_MusicBox_long_BPM100.mp3,09:48
https://bgmer.net/music/m14_musicbox,また、あした。 – オルゴールver.,ryosakrai2,BGMer,2023-11-06T21:00:00+09:00,2023-02-26T17:30:16+09:00,https://www.youtube.com/watch?v=k3qpATMVAzM,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M14_MusicBox_short_BPM72.mp3,02:26,https://bgmer.net/wp-content/uploads/2023/01/M14_MusicBox_long_BPM72.mp3,11:19
https://bgmer.net/music/m18_musicbox,謎解きの時間 – オルゴールver.,ryosakrai2,BGMer,2023-11-01T21:00:00+09:00,2023-02-26T17:28:16+09:00,https://www.youtube.com/watch?v=lMOho06NElc,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M18_MusicBox_short_BPM98.mp3,02:52,https://bgmer.net/wp-content/uploads/2023/01/M18_MusicBox_long_BPM98.mp3,11:59
https://bgmer.net/music/m13_marimba,星空の子守唄 – 木琴ver.,ryosakrai2,BGMer,2023-10-30T21:00:00+09:00,2023-02-26T17:19:50+09:00,https://www.youtube.com/watch?v=GBFjqfueaR8,nostalgic BGMが贈る、優しく繊細な楽曲です。,アコースティック,"日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M13_Marimba_short_BPM73_Key3.mp3,04:45,https://bgmer.net/wp-content/uploads/2023/01/M13_Marimba_long_BPM73_Key3.mp3,13:33
https://bgmer.net/music/m19_musicbox,メリーゴーランド – オルゴールver.,ryosakrai2,BGMer,2023-10-25T21:00:00+09:00,2023-02-26T17:17:41+09:00,https://www.youtube.com/watch?v=_dlAdKTAmXw,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M19_MusicBox_short_BPM78-55.mp3,02:51,https://bgmer.net/wp-content/uploads/2023/01/M19_MusicBox_long_BPM78-55.mp3,11:02
https://bgmer.net/music/m12_musicbox,さよならのかわりに – オルゴールver.,ryosakrai2,BGMer,2023-10-23T21:00:00+09:00,2023-02-26T17:15:42+09:00,https://www.youtube.com/watch?v=CfSA86wcZPA,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M12_MusicBox_short_BPM68.mp3,03:01,https://bgmer.net/wp-content/uploads/2023/01/M12_MusicBox_long_BPM68.mp3,11:30
https://bgmer.net/music/351,想ひ出語り,ryosakrai2,BGMer,2023-10-21T21:00:00+09:00,2023-02-15T17:03:04+09:00,https://www.youtube.com/watch?v=5NqxU3eNNJo,暖かくしあわせなイメージのピアノ楽曲です。Vlogや家事などの日常の背景や、優しさや感動を演出したい際にオススメのBGMです。,"クラシック,ピアノ","日常,嬉しい,切ない,感動,ムーディー,のんびり","Vlog,エンディング,トーク系,バラエティ,旅,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/351_BPM67.mp3,01:44,https://bgmer.net/wp-content/uploads/2023/01/351_long_BPM67.mp3,10:06
https://bgmer.net/music/m09_harp,湯けむりの里 – ハープver.,ryosakrai2,BGMer,2023-10-18T21:00:00+09:00,2023-02-26T15:21:20+09:00,https://www.youtube.com/watch?v=wLhkGdXzG54,nostalgic BGMが贈る、優しく繊細な楽曲です。,"クラシック,アコースティック","日常,嬉しい,切ない,感動,ムーディー,のんびり","トーク系,生配信",https://bgmer.net/terms,https://bgmer.net/wp-content/uploads/2023/01/M09_Harp_short_BPM75.mp3,02:19,https://bgmer.net/wp-content/uploads/2023/01/M09_Harp_long_BPM75.mp3,11:19
